J-Date,Date,Adj Close
1392-09-04,2013-11-25,219
1392-09-05,2013-11-26,221
1392-09-06,2013-11-27,229
1392-09-09,2013-11-30,238
1392-09-10,2013-12-01,238
1392-09-11,2013-12-02,243
1392-09-12,2013-12-03,235
1392-09-13,2013-12-04,236
1392-09-16,2013-12-07,238
1392-09-17,2013-12-08,239
1392-09-18,2013-12-09,237
1392-09-19,2013-12-10,238
1392-09-20,2013-12-11,246
1392-09-23,2013-12-14,246
1392-09-24,2013-12-15,248
1392-09-25,2013-12-16,243
1392-09-26,2013-12-17,240
1392-09-27,2013-12-18,240
1392-09-30,2013-12-21,254
1392-10-01,2013-12-22,251
1392-10-03,2013-12-24,256
1392-10-04,2013-12-25,250
1392-10-07,2013-12-28,248
1392-10-08,2013-12-29,245
1392-10-09,2013-12-30,246
1392-10-11,2014-01-01,247
1392-10-14,2014-01-04,248
1392-10-15,2014-01-05,248
1392-10-16,2014-01-06,257
1392-10-17,2014-01-07,251
1392-10-18,2014-01-08,249
1392-10-21,2014-01-11,240
1392-10-22,2014-01-12,234
1392-10-23,2014-01-13,241
1392-10-24,2014-01-14,239
1392-10-25,2014-01-15,228
1392-10-28,2014-01-18,230
1392-10-30,2014-01-20,224
1392-11-01,2014-01-21,222
1392-11-02,2014-01-22,221
1392-11-05,2014-01-25,221
1392-11-06,2014-01-26,217
1392-11-07,2014-01-27,217
1392-11-08,2014-01-28,218
1392-11-09,2014-01-29,222
1392-11-12,2014-02-01,225
1392-11-13,2014-02-02,216
1392-11-14,2014-02-03,214
1392-11-15,2014-02-04,216
1392-11-16,2014-02-05,208
1392-11-19,2014-02-08,206
1392-11-20,2014-02-09,206
1392-11-21,2014-02-10,199
1392-11-23,2014-02-12,198
1392-11-26,2014-02-15,198
1392-11-27,2014-02-16,202
1392-11-28,2014-02-17,202
1392-11-29,2014-02-18,198
1392-11-30,2014-02-19,201
1392-12-03,2014-02-22,201
1392-12-04,2014-02-23,200
1392-12-05,2014-02-24,192
1392-12-06,2014-02-25,191
1392-12-07,2014-02-26,192
1392-12-10,2014-03-01,205
1392-12-11,2014-03-02,200
1392-12-12,2014-03-03,192
1392-12-13,2014-03-04,198
1392-12-14,2014-03-05,205
1392-12-17,2014-03-08,211
1392-12-18,2014-03-09,205
1392-12-19,2014-03-10,209
1392-12-27,2014-03-18,233
1392-12-28,2014-03-19,231
1393-01-05,2014-03-25,225
1393-01-06,2014-03-26,225
1393-01-09,2014-03-29,228
1393-01-10,2014-03-30,231
1393-01-11,2014-03-31,229
1393-01-16,2014-04-05,223
1393-01-17,2014-04-06,222
1393-01-18,2014-04-07,220
1393-01-19,2014-04-08,237
1393-01-20,2014-04-09,231
1393-01-23,2014-04-12,233
1393-01-24,2014-04-13,228
1393-01-25,2014-04-14,228
1393-01-26,2014-04-15,227
1393-01-27,2014-04-16,220
1393-01-30,2014-04-19,219
1393-01-31,2014-04-20,223
1393-02-01,2014-04-21,225
1393-02-02,2014-04-22,216
1393-02-03,2014-04-23,222
1393-02-06,2014-04-26,231
1393-02-07,2014-04-27,226
1393-02-08,2014-04-28,223
1393-02-09,2014-04-29,221
1393-02-10,2014-04-30,219
1393-02-13,2014-05-03,217
1393-02-14,2014-05-04,217
1393-02-15,2014-05-05,219
1393-02-16,2014-05-06,214
1393-02-17,2014-05-07,213
1393-02-20,2014-05-10,206
1393-02-21,2014-05-11,204
1393-02-22,2014-05-12,202
1393-02-24,2014-05-14,204
1393-02-27,2014-05-17,205
1393-02-28,2014-05-18,204
1393-02-29,2014-05-19,200
1393-02-30,2014-05-20,204
1393-02-31,2014-05-21,199
1393-03-03,2014-05-24,197
1393-03-04,2014-05-25,197
1393-03-05,2014-05-26,197
1393-03-07,2014-05-28,200
1393-03-10,2014-05-31,196
1393-03-11,2014-06-01,195
1393-03-12,2014-06-02,195
1393-03-13,2014-06-03,194
1393-03-17,2014-06-07,196
1393-03-18,2014-06-08,199
1393-03-19,2014-06-09,198
1393-03-20,2014-06-10,194
1393-03-21,2014-06-11,196
1393-03-24,2014-06-14,194
1393-03-25,2014-06-15,192
1393-03-26,2014-06-16,198
1393-03-27,2014-06-17,198
1393-03-28,2014-06-18,199
1393-03-31,2014-06-21,199
1393-04-01,2014-06-22,198
1393-04-02,2014-06-23,198
1393-04-03,2014-06-24,198
1393-04-04,2014-06-25,198
1393-04-07,2014-06-28,190
1393-04-08,2014-06-29,190
1393-04-09,2014-06-30,190
1393-04-10,2014-07-01,199
1393-04-11,2014-07-02,198
1393-04-14,2014-07-05,203
1393-04-15,2014-07-06,194
1393-04-16,2014-07-07,194
1393-04-17,2014-07-08,198
1393-04-18,2014-07-09,194
1393-04-21,2014-07-12,192
1393-04-22,2014-07-13,192
1393-04-23,2014-07-14,189
1393-04-24,2014-07-15,192
1393-04-25,2014-07-16,194
1393-04-29,2014-07-20,193
1393-04-30,2014-07-21,195
1393-04-31,2014-07-22,200
1393-05-01,2014-07-23,200
1393-05-04,2014-07-26,194
1393-05-05,2014-07-27,193
1393-05-06,2014-07-28,194
1393-05-11,2014-08-02,194
1393-05-12,2014-08-03,189
1393-05-13,2014-08-04,188
1393-05-14,2014-08-05,191
1393-05-15,2014-08-06,190
1393-05-18,2014-08-09,185
1393-05-19,2014-08-10,180
1393-05-20,2014-08-11,177
1393-05-21,2014-08-12,180
1393-05-22,2014-08-13,175
1393-05-25,2014-08-16,182
1393-05-26,2014-08-17,173
1393-05-27,2014-08-18,173
1393-05-28,2014-08-19,173
1393-05-29,2014-08-20,172
1393-06-01,2014-08-23,171
1393-06-02,2014-08-24,171
1393-06-03,2014-08-25,176
1393-06-04,2014-08-26,176
1393-06-05,2014-08-27,177
1393-06-08,2014-08-30,176
1393-06-09,2014-08-31,175
1393-06-10,2014-09-01,167
1393-06-11,2014-09-02,166
1393-06-12,2014-09-03,172
1393-06-15,2014-09-06,166
1393-06-16,2014-09-07,172
1393-06-17,2014-09-08,172
1393-06-18,2014-09-09,168
1393-06-19,2014-09-10,167
1393-06-22,2014-09-13,165
1393-06-23,2014-09-14,165
1393-06-24,2014-09-15,172
1393-06-25,2014-09-16,165
1393-06-26,2014-09-17,163
1393-06-29,2014-09-20,163
1393-06-30,2014-09-21,166
1393-06-31,2014-09-22,165
1393-07-01,2014-09-23,165
1393-07-02,2014-09-24,169
1393-07-05,2014-09-27,167
1393-07-06,2014-09-28,165
1393-07-07,2014-09-29,164
1393-07-08,2014-09-30,167
1393-07-09,2014-10-01,166
1393-07-12,2014-10-04,164
1393-07-14,2014-10-06,167
1393-07-15,2014-10-07,167
1393-07-16,2014-10-08,169
1393-07-19,2014-10-11,167
1393-07-20,2014-10-12,165
1393-07-22,2014-10-14,174
1393-07-23,2014-10-15,175
1393-07-26,2014-10-18,172
1393-07-27,2014-10-19,169
1393-07-28,2014-10-20,176
1393-07-29,2014-10-21,181
1393-07-30,2014-10-22,181
1393-08-03,2014-10-25,183
1393-08-04,2014-10-26,189
1393-08-05,2014-10-27,192
1393-08-06,2014-10-28,190
1393-08-07,2014-10-29,192
1393-08-10,2014-11-01,202
1393-08-11,2014-11-02,211
1393-08-14,2014-11-05,220
1393-08-17,2014-11-08,216
1393-08-18,2014-11-09,218
1393-08-19,2014-11-10,220
1393-08-20,2014-11-11,218
1393-08-21,2014-11-12,214
1393-08-24,2014-11-15,210
1393-08-25,2014-11-16,204
1393-08-26,2014-11-17,206
1393-08-27,2014-11-18,206
1393-08-28,2014-11-19,201
1393-09-01,2014-11-22,198
1393-09-02,2014-11-23,210
1393-09-03,2014-11-24,216
1393-09-04,2014-11-25,207
1393-09-05,2014-11-26,206
1393-09-08,2014-11-29,199
1393-09-09,2014-11-30,194
1393-09-10,2014-12-01,188
1393-09-11,2014-12-02,189
1393-09-12,2014-12-03,193
1393-09-15,2014-12-06,180
1393-09-16,2014-12-07,188
1393-09-17,2014-12-08,196
1393-09-18,2014-12-09,191
1393-09-19,2014-12-10,186
1393-09-23,2014-12-14,186
1393-09-24,2014-12-15,187
1393-09-25,2014-12-16,188
1393-09-26,2014-12-17,186
1393-09-29,2014-12-20,195
1393-10-01,2014-12-22,197
1393-10-03,2014-12-24,188
1393-10-06,2014-12-27,188
1393-10-07,2014-12-28,187
1393-10-08,2014-12-29,191
1393-10-09,2014-12-30,185
1393-10-10,2014-12-31,183
1393-10-13,2015-01-03,184
1393-10-14,2015-01-04,182
1393-10-15,2015-01-05,181
1393-10-16,2015-01-06,178
1393-10-17,2015-01-07,176
1393-10-20,2015-01-10,176
1393-10-21,2015-01-11,176
1393-10-22,2015-01-12,180
1393-10-23,2015-01-13,178
1393-10-24,2015-01-14,177
1393-10-27,2015-01-17,175
1393-10-28,2015-01-18,174
1393-10-29,2015-01-19,169
1393-10-30,2015-01-20,169
1393-11-01,2015-01-21,168
1393-11-04,2015-01-24,168
1393-11-05,2015-01-25,168
1393-11-06,2015-01-26,167
1393-11-07,2015-01-27,167
1393-11-08,2015-01-28,174
1393-11-11,2015-01-31,178
1393-11-12,2015-02-01,169
1393-11-13,2015-02-02,178
1393-11-14,2015-02-03,177
1393-11-15,2015-02-04,180
1393-11-18,2015-02-07,178
1393-11-19,2015-02-08,176
1393-11-20,2015-02-09,170
1393-11-21,2015-02-10,177
1393-11-25,2015-02-14,179
1393-11-26,2015-02-15,180
1393-11-27,2015-02-16,176
1393-11-28,2015-02-17,179
1393-11-29,2015-02-18,179
1393-12-02,2015-02-21,179
1393-12-03,2015-02-22,179
1393-12-04,2015-02-23,180
1393-12-05,2015-02-24,179
1393-12-06,2015-02-25,183
1393-12-09,2015-02-28,182
1393-12-10,2015-03-01,182
1393-12-11,2015-03-02,186
1393-12-12,2015-03-03,185
1393-12-13,2015-03-04,185
1393-12-16,2015-03-07,185
1393-12-17,2015-03-08,185
1393-12-18,2015-03-09,185
1393-12-19,2015-03-10,185
1394-01-09,2015-03-29,200
1394-01-10,2015-03-30,197
1394-01-11,2015-03-31,198
1394-01-15,2015-04-04,208
1394-01-16,2015-04-05,210
1394-01-17,2015-04-06,219
1394-01-18,2015-04-07,227
1394-01-19,2015-04-08,236
1394-01-22,2015-04-11,234
1394-01-23,2015-04-12,229
1394-01-24,2015-04-13,231
1394-01-25,2015-04-14,227
1394-01-26,2015-04-15,222
1394-01-29,2015-04-18,220
1394-01-30,2015-04-19,225
1394-01-31,2015-04-20,226
1394-02-01,2015-04-21,229
1394-02-02,2015-04-22,225
1394-02-05,2015-04-25,217
1394-02-06,2015-04-26,217
1394-02-07,2015-04-27,217
1394-02-08,2015-04-28,215
1394-02-09,2015-04-29,217
1394-02-13,2015-05-03,214
1394-02-14,2015-05-04,214
1394-02-15,2015-05-05,213
1394-02-16,2015-05-06,213
1394-02-19,2015-05-09,213
1394-02-20,2015-05-10,212
1394-02-21,2015-05-11,213
1394-02-22,2015-05-12,224
1394-02-23,2015-05-13,219
1394-02-27,2015-05-17,221
1394-02-28,2015-05-18,220
1394-02-29,2015-05-19,219
1394-02-30,2015-05-20,224
1394-03-02,2015-05-23,218
1394-03-03,2015-05-24,213
1394-03-04,2015-05-25,219
1394-03-05,2015-05-26,213
1394-03-06,2015-05-27,213
1394-03-09,2015-05-30,213
1394-03-10,2015-05-31,213
1394-03-11,2015-06-01,213
1394-03-12,2015-06-02,217
1394-03-16,2015-06-06,213
1394-03-17,2015-06-07,213
1394-03-18,2015-06-08,208
1394-03-19,2015-06-09,206
1394-03-20,2015-06-10,219
1394-03-23,2015-06-13,216
1394-03-24,2015-06-14,214
1394-03-25,2015-06-15,210
1394-03-26,2015-06-16,221
1394-03-27,2015-06-17,220
1394-03-30,2015-06-20,225
1394-03-31,2015-06-21,210
1394-04-01,2015-06-22,217
1394-04-02,2015-06-23,218
1394-04-03,2015-06-24,218
1394-04-06,2015-06-27,218
1394-04-07,2015-06-28,218
1394-04-08,2015-06-29,212
1394-04-09,2015-06-30,222
1394-04-10,2015-07-01,219
1394-04-13,2015-07-04,229
1394-04-14,2015-07-05,219
1394-04-15,2015-07-06,219
1394-04-16,2015-07-07,225
1394-04-20,2015-07-11,230
1394-04-21,2015-07-12,227
1394-04-22,2015-07-13,236
1394-04-23,2015-07-14,236
1394-04-24,2015-07-15,225
1394-04-29,2015-07-20,225
1394-04-30,2015-07-21,224
1394-04-31,2015-07-22,224
1394-05-03,2015-07-25,219
1394-05-04,2015-07-26,228
1394-05-05,2015-07-27,218
1394-05-06,2015-07-28,224
1394-05-07,2015-07-29,217
1394-05-10,2015-08-01,224
1394-05-11,2015-08-02,217
1394-05-12,2015-08-03,218
1394-05-13,2015-08-04,217
1394-05-14,2015-08-05,217
1394-05-17,2015-08-08,213
1394-05-18,2015-08-09,214
1394-05-19,2015-08-10,213
1394-05-21,2015-08-12,212
1394-05-24,2015-08-15,211
1394-05-25,2015-08-16,212
1394-05-26,2015-08-17,213
1394-05-27,2015-08-18,211
1394-05-28,2015-08-19,213
1394-05-31,2015-08-22,211
1394-06-01,2015-08-23,209
1394-06-02,2015-08-24,208
1394-06-03,2015-08-25,205
1394-06-07,2015-08-29,207
1394-06-08,2015-08-30,205
1394-06-09,2015-08-31,207
1394-06-10,2015-09-01,202
1394-06-11,2015-09-02,201
1394-06-14,2015-09-05,206
1394-06-15,2015-09-06,199
1394-06-16,2015-09-07,203
1394-06-17,2015-09-08,203
1394-06-18,2015-09-09,198
1394-06-21,2015-09-12,197
1394-06-22,2015-09-13,196
1394-06-23,2015-09-14,196
1394-06-24,2015-09-15,195
1394-06-25,2015-09-16,195
1394-06-28,2015-09-19,195
1394-06-29,2015-09-20,188
1394-06-30,2015-09-21,188
1394-06-31,2015-09-22,186
1394-07-01,2015-09-23,189
1394-07-04,2015-09-26,190
1394-07-05,2015-09-27,186
1394-07-06,2015-09-28,186
1394-07-07,2015-09-29,185
1394-07-08,2015-09-30,185
1394-07-11,2015-10-03,183
1394-07-12,2015-10-04,186
1394-07-13,2015-10-05,183
1394-07-14,2015-10-06,192
1394-07-15,2015-10-07,194
1394-07-18,2015-10-10,189
1394-07-19,2015-10-11,188
1394-07-20,2015-10-12,191
1394-07-21,2015-10-13,190
1394-07-22,2015-10-14,192
1394-07-25,2015-10-17,197
1394-07-26,2015-10-18,194
1394-07-27,2015-10-19,188
1394-07-28,2015-10-20,195
1394-08-03,2015-10-25,190
1394-08-04,2015-10-26,188
1394-08-05,2015-10-27,190
1394-08-06,2015-10-28,190
1394-08-09,2015-10-31,186
1394-08-10,2015-11-01,196
1394-08-11,2015-11-02,190
1394-08-12,2015-11-03,188
1394-08-13,2015-11-04,188
1394-08-16,2015-11-07,190
1394-08-17,2015-11-08,192
1394-08-18,2015-11-09,190
1394-08-19,2015-11-10,190
1394-08-20,2015-11-11,191
1394-08-23,2015-11-14,181
1394-08-24,2015-11-15,179
1394-08-25,2015-11-16,173
1394-08-26,2015-11-17,173
1394-08-27,2015-11-18,170
1394-08-30,2015-11-21,167
1394-09-01,2015-11-22,166
1394-09-02,2015-11-23,171
1394-09-03,2015-11-24,170
1394-09-04,2015-11-25,170
1394-09-07,2015-11-28,166
1394-09-08,2015-11-29,164
1394-09-09,2015-11-30,161
1394-09-10,2015-12-01,157
1394-09-14,2015-12-05,154
1394-09-15,2015-12-06,150
1394-09-16,2015-12-07,148
1394-09-17,2015-12-08,149
1394-09-18,2015-12-09,149
1394-09-22,2015-12-13,146
1394-09-23,2015-12-14,145
1394-09-24,2015-12-15,146
1394-09-25,2015-12-16,146
1394-09-28,2015-12-19,145
1394-09-29,2015-12-20,142
1394-09-30,2015-12-21,146
1394-10-01,2015-12-22,144
1394-10-02,2015-12-23,144
1394-10-05,2015-12-26,142
1394-10-06,2015-12-27,143
1394-10-07,2015-12-28,145
1394-10-09,2015-12-30,146
1394-10-12,2016-01-02,145
1394-10-13,2016-01-03,144
1394-10-14,2016-01-04,149
1394-10-15,2016-01-05,154
1394-10-16,2016-01-06,160
1394-10-19,2016-01-09,154
1394-10-20,2016-01-10,153
1394-10-21,2016-01-11,160
1394-10-22,2016-01-12,162
1394-10-23,2016-01-13,169
1394-10-26,2016-01-16,173
1394-10-27,2016-01-17,175
1394-10-28,2016-01-18,180
1394-10-29,2016-01-19,178
1394-10-30,2016-01-20,182
1394-11-03,2016-01-23,187
1394-11-04,2016-01-24,190
1394-11-05,2016-01-25,201
1394-11-06,2016-01-26,209
1394-11-07,2016-01-27,208
1394-11-10,2016-01-30,201
1394-11-11,2016-01-31,200
1394-11-12,2016-02-01,211
1394-11-13,2016-02-02,200
1394-11-14,2016-02-03,218
1394-11-17,2016-02-06,223
1394-11-18,2016-02-07,235
1394-11-19,2016-02-08,246
1394-11-20,2016-02-09,240
1394-11-21,2016-02-10,252
1394-11-24,2016-02-13,243
1394-11-25,2016-02-14,234
1394-11-26,2016-02-15,231
1394-11-27,2016-02-16,246
1394-11-28,2016-02-17,259
1394-12-01,2016-02-20,248
1394-12-02,2016-02-21,242
1394-12-03,2016-02-22,244
1394-12-04,2016-02-23,234
1394-12-05,2016-02-24,233
1394-12-08,2016-02-27,231
1394-12-09,2016-02-28,229
1394-12-10,2016-02-29,224
1394-12-11,2016-03-01,238
1394-12-12,2016-03-02,240
1394-12-15,2016-03-05,251
1394-12-16,2016-03-06,255
1394-12-17,2016-03-07,262
1394-12-18,2016-03-08,259
1394-12-25,2016-03-15,292
1394-12-26,2016-03-16,286
1395-01-07,2016-03-26,277
1395-01-08,2016-03-27,269
1395-01-09,2016-03-28,263
1395-01-10,2016-03-29,274
1395-01-11,2016-03-30,275
1395-01-14,2016-04-02,271
1395-01-15,2016-04-03,271
1395-01-16,2016-04-04,263
1395-01-17,2016-04-05,263
1395-01-18,2016-04-06,263
1395-01-21,2016-04-09,268
1395-01-22,2016-04-10,259
1395-01-23,2016-04-11,263
1395-01-24,2016-04-12,253
1395-01-25,2016-04-13,252
1395-01-28,2016-04-16,244
1395-01-29,2016-04-17,246
1395-01-30,2016-04-18,254
1395-01-31,2016-04-19,242
1395-02-01,2016-04-20,247
1395-02-04,2016-04-23,251
1395-02-05,2016-04-24,257
1395-02-06,2016-04-25,250
1395-02-07,2016-04-26,250
1395-02-08,2016-04-27,247
1395-02-11,2016-04-30,245
1395-02-12,2016-05-01,248
1395-02-13,2016-05-02,243
1395-02-14,2016-05-03,243
1395-02-15,2016-05-04,250
1395-02-18,2016-05-07,242
1395-02-19,2016-05-08,237
1395-02-20,2016-05-09,236
1395-02-21,2016-05-10,240
1395-02-22,2016-05-11,231
1395-02-25,2016-05-14,233
1395-02-26,2016-05-15,227
1395-02-27,2016-05-16,224
1395-02-28,2016-05-17,231
1395-02-29,2016-05-18,232
1395-03-01,2016-05-21,234
1395-03-03,2016-05-23,233
1395-03-04,2016-05-24,231
1395-03-05,2016-05-25,229
1395-03-08,2016-05-28,229
1395-03-09,2016-05-29,233
1395-03-10,2016-05-30,224
1395-03-11,2016-05-31,224
1395-03-12,2016-06-01,224
1395-03-16,2016-06-05,226
1395-03-17,2016-06-06,228
1395-03-18,2016-06-07,223
1395-03-19,2016-06-08,221
1395-03-22,2016-06-11,217
1395-03-23,2016-06-12,215
1395-03-24,2016-06-13,215
1395-03-25,2016-06-14,212
1395-03-26,2016-06-15,214
1395-03-29,2016-06-18,211
1395-03-30,2016-06-19,209
1395-03-31,2016-06-20,208
1395-04-01,2016-06-21,211
1395-04-02,2016-06-22,215
1395-04-05,2016-06-25,209
1395-04-06,2016-06-26,215
1395-04-08,2016-06-28,218
1395-04-09,2016-06-29,213
1395-04-12,2016-07-02,213
1395-04-13,2016-07-03,216
1395-04-14,2016-07-04,208
1395-04-15,2016-07-05,207
1395-04-19,2016-07-09,206
1395-04-20,2016-07-10,207
1395-04-21,2016-07-11,205
1395-04-22,2016-07-12,209
1395-04-23,2016-07-13,208
1395-04-26,2016-07-16,212
1395-04-27,2016-07-17,213
1395-04-28,2016-07-18,211
1395-04-29,2016-07-19,212
1395-04-30,2016-07-20,218
1395-05-02,2016-07-23,221
1395-05-03,2016-07-24,225
1395-05-04,2016-07-25,227
1395-05-05,2016-07-26,227
1395-05-06,2016-07-27,225
1395-05-10,2016-07-31,226
1395-05-11,2016-08-01,229
1395-05-12,2016-08-02,231
1395-05-13,2016-08-03,237
1395-05-16,2016-08-06,239
1395-05-17,2016-08-07,238
1395-05-18,2016-08-08,242
1395-05-19,2016-08-09,242
1395-05-20,2016-08-10,243
1395-05-23,2016-08-13,237
1395-05-24,2016-08-14,237
1395-05-25,2016-08-15,236
1395-05-26,2016-08-16,239
1395-05-27,2016-08-17,239
1395-05-30,2016-08-20,239
1395-05-31,2016-08-21,238
1395-06-01,2016-08-22,238
1395-06-02,2016-08-23,237
1395-06-03,2016-08-24,236
1395-06-06,2016-08-27,242
1395-06-07,2016-08-28,238
1395-06-08,2016-08-29,238
1395-06-09,2016-08-30,247
1395-06-10,2016-08-31,249
1395-06-13,2016-09-03,240
1395-06-14,2016-09-04,243
1395-06-15,2016-09-05,243
1395-06-16,2016-09-06,242
1395-06-17,2016-09-07,240
1395-06-20,2016-09-10,237
1395-06-21,2016-09-11,237
1395-06-23,2016-09-13,242
1395-06-24,2016-09-14,238
1395-06-27,2016-09-17,236
1395-06-28,2016-09-18,234
1395-06-29,2016-09-19,234
1395-06-31,2016-09-21,249
1395-07-03,2016-09-24,253
1395-07-04,2016-09-25,247
1395-07-05,2016-09-26,242
1395-07-06,2016-09-27,240
1395-07-07,2016-09-28,250
1395-07-10,2016-10-01,245
1395-07-11,2016-10-02,238
1395-07-12,2016-10-03,243
1395-07-13,2016-10-04,250
1395-07-14,2016-10-05,241
1395-07-17,2016-10-08,240
1395-07-18,2016-10-09,241
1395-07-19,2016-10-10,239
1395-07-24,2016-10-15,239
1395-07-25,2016-10-16,243
1395-07-26,2016-10-17,247
1395-07-27,2016-10-18,243
1395-07-28,2016-10-19,241
1395-08-01,2016-10-22,240
1395-08-02,2016-10-23,240
1395-08-03,2016-10-24,242
1395-08-04,2016-10-25,239
1395-08-05,2016-10-26,243
1395-08-08,2016-10-29,243
1395-08-09,2016-10-30,243
1395-08-10,2016-10-31,243
1395-08-11,2016-11-01,243
1395-08-12,2016-11-02,239
1395-08-15,2016-11-05,240
1395-08-16,2016-11-06,239
1395-08-17,2016-11-07,240
1395-08-18,2016-11-08,239
1395-08-19,2016-11-09,231
1395-08-22,2016-11-12,233
1395-08-23,2016-11-13,229
1395-08-24,2016-11-14,230
1395-08-25,2016-11-15,232
1395-08-26,2016-11-16,229
1395-08-29,2016-11-19,229
1395-09-01,2016-11-21,228
1395-09-02,2016-11-22,226
1395-09-03,2016-11-23,225
1395-09-06,2016-11-26,225
1395-09-07,2016-11-27,224
1395-09-09,2016-11-29,224
1395-09-13,2016-12-03,225
1395-09-14,2016-12-04,226
1395-09-15,2016-12-05,229
1395-09-16,2016-12-06,225
1395-09-17,2016-12-07,233
1395-09-20,2016-12-10,225
1395-09-21,2016-12-11,225
1395-09-22,2016-12-12,229
1395-09-23,2016-12-13,224
1395-09-24,2016-12-14,225
1395-09-28,2016-12-18,230
1395-09-29,2016-12-19,224
1395-09-30,2016-12-20,221
1395-10-01,2016-12-21,226
1395-10-04,2016-12-24,222
1395-10-05,2016-12-25,219
1395-10-06,2016-12-26,220
1395-10-07,2016-12-27,217
1395-10-08,2016-12-28,215
1395-10-11,2016-12-31,221
1395-10-12,2017-01-01,220
1395-10-13,2017-01-02,207
1395-10-14,2017-01-03,212
1395-10-15,2017-01-04,212
1395-10-18,2017-01-07,214
1395-10-19,2017-01-08,211
1395-10-20,2017-01-09,208
1395-10-22,2017-01-11,208
1395-10-25,2017-01-14,214
1395-10-26,2017-01-15,214
1395-10-27,2017-01-16,216
1395-10-28,2017-01-17,214
1395-10-29,2017-01-18,213
1395-11-02,2017-01-21,214
1395-11-03,2017-01-22,213
1395-11-04,2017-01-23,214
1395-11-05,2017-01-24,213
1395-11-06,2017-01-25,213
1395-11-09,2017-01-28,216
1395-11-10,2017-01-29,216
1395-11-11,2017-01-30,213
1395-11-12,2017-01-31,220
1395-11-13,2017-02-01,209
1395-11-16,2017-02-04,213
1395-11-17,2017-02-05,215
1395-11-18,2017-02-06,210
1395-11-19,2017-02-07,214
1395-11-20,2017-02-08,214
1395-11-23,2017-02-11,212
1395-11-24,2017-02-12,211
1395-11-25,2017-02-13,215
1395-11-26,2017-02-14,215
1395-11-27,2017-02-15,215
1395-11-30,2017-02-18,215
1395-12-01,2017-02-19,224
1395-12-02,2017-02-20,226
1395-12-03,2017-02-21,218
1395-12-04,2017-02-22,222
1395-12-07,2017-02-25,222
1395-12-08,2017-02-26,225
1395-12-09,2017-02-27,234
1395-12-10,2017-02-28,238
1395-12-11,2017-03-01,246
1395-12-14,2017-03-04,236
1395-12-15,2017-03-05,234
1395-12-16,2017-03-06,233
1395-12-17,2017-03-07,232
1395-12-18,2017-03-08,232
1395-12-21,2017-03-11,231
1395-12-22,2017-03-12,231
1395-12-23,2017-03-13,230
1395-12-24,2017-03-14,230
1395-12-25,2017-03-15,225
1395-12-28,2017-03-18,230
1396-01-05,2017-03-25,224
1396-01-06,2017-03-26,236
1396-01-07,2017-03-27,227
1396-01-08,2017-03-28,236
1396-01-09,2017-03-29,231
1396-01-14,2017-04-03,226
1396-01-15,2017-04-04,226
1396-01-16,2017-04-05,227
1396-01-19,2017-04-08,231
1396-01-20,2017-04-09,233
1396-01-21,2017-04-10,231
1396-01-23,2017-04-12,230
1396-01-26,2017-04-15,230
1396-02-04,2017-04-24,222
1396-02-06,2017-04-26,235
1396-02-09,2017-04-29,232
1396-02-10,2017-04-30,229
1396-02-11,2017-05-01,230
1396-02-12,2017-05-02,229
1396-02-13,2017-05-03,226
1396-02-16,2017-05-06,224
1396-02-17,2017-05-07,218
1396-02-18,2017-05-08,221
1396-02-19,2017-05-09,237
1396-02-20,2017-05-10,225
1396-02-23,2017-05-13,233
1396-02-24,2017-05-14,222
1396-02-25,2017-05-15,222
1396-02-26,2017-05-16,225
1396-02-27,2017-05-17,223
1396-02-30,2017-05-20,231
1396-02-31,2017-05-21,230
1396-03-01,2017-05-22,229
1396-03-02,2017-05-23,236
1396-03-03,2017-05-24,229
1396-03-06,2017-05-27,223
1396-03-07,2017-05-28,223
1396-03-08,2017-05-29,221
1396-03-09,2017-05-30,220
1396-03-10,2017-05-31,220
1396-03-13,2017-06-03,219
1396-03-16,2017-06-06,218
1396-03-17,2017-06-07,217
1396-03-20,2017-06-10,218
1396-03-21,2017-06-11,217
1396-03-22,2017-06-12,216
1396-03-23,2017-06-13,214
1396-03-24,2017-06-14,214
1396-03-27,2017-06-17,214
1396-03-28,2017-06-18,215
1396-03-29,2017-06-19,213
1396-03-30,2017-06-20,214
1396-04-03,2017-06-24,214
1396-04-04,2017-06-25,213
1396-04-07,2017-06-28,214
1396-04-10,2017-07-01,213
1396-04-11,2017-07-02,212
1396-04-12,2017-07-03,210
1396-04-13,2017-07-04,210
1396-04-14,2017-07-05,209
1396-04-17,2017-07-08,208
1396-04-18,2017-07-09,209
1396-04-19,2017-07-10,214
1396-04-20,2017-07-11,212
1396-04-21,2017-07-12,211
1396-04-24,2017-07-15,213
1396-04-25,2017-07-16,207
1396-04-26,2017-07-17,209
1396-04-27,2017-07-18,205
1396-04-28,2017-07-19,211
1396-04-31,2017-07-22,219
1396-05-01,2017-07-23,215
1396-05-02,2017-07-24,217
1396-05-03,2017-07-25,215
1396-05-04,2017-07-26,208
1396-05-07,2017-07-29,208
1396-05-08,2017-07-30,206
1396-05-09,2017-07-31,205
1396-05-10,2017-08-01,202
1396-05-11,2017-08-02,206
1396-05-15,2017-08-06,205
1396-05-16,2017-08-07,205
1396-05-17,2017-08-08,202
1396-05-18,2017-08-09,201
1396-05-21,2017-08-12,209
1396-05-22,2017-08-13,206
1396-05-23,2017-08-14,201
