"","","","Loss","VaRGld","VaRNor"
"1304","1402-02-20","2023-05-10","1.22724280510003","2.62265564967414","2.34741636197082"
"1305","1402-02-23","2023-05-13","2.83601034470742","2.70399849650305","2.37357298632432"
"1306","1402-02-24","2023-05-14","-3.19497599041885","2.80238719785973","2.45430220505039"
"1307","1402-02-25","2023-05-15","-0.674741671910262","2.77681780644453","2.45972467503176"
"1308","1402-02-27","2023-05-17","-0.863393862162987","2.78958207724365","2.45281134489823"
"1309","1402-02-30","2023-05-20","1.01099249597549","2.78659222329886","2.44432880079758"
"1310","1402-02-31","2023-05-21","-0.205173585790419","2.79608757812461","2.45837747082836"
"1311","1402-03-01","2023-05-22","-0.683849240317791","2.81484880434469","2.45121401913246"
"1312","1402-03-02","2023-05-23","-0.528794177097325","2.80951908868344","2.43631866279818"
"1313","1402-03-03","2023-05-24","-0.648672661469973","2.78703837513467","2.4024139931741"
"1314","1402-03-06","2023-05-27","1.49215943129608","2.78650311200318","2.40013149781797"
"1315","1402-03-07","2023-05-28","2.37341333905974","2.81754355513753","2.4419601131887"
"1316","1402-03-08","2023-05-29","-0.81113627956455","2.90106267834211","2.49807822505089"
"1317","1402-03-09","2023-05-30","-0.571119381739571","2.90170378192132","2.49988826493981"
"1318","1402-03-10","2023-05-31","0.762579253889406","2.90215112424766","2.49095142765253"
"1319","1402-03-13","2023-06-03","-0.379693868476139","2.90998240657364","2.51217025241251"
"1320","1402-03-16","2023-06-06","-0.431898311560097","2.91506148296547","2.50837715353621"
"1321","1402-03-17","2023-06-07","0.0484929196735706","2.911557135656","2.49408627195699"
"1322","1402-03-20","2023-06-10","3.25912020496268","2.91507578981784","2.49806253602928"
"1323","1402-03-21","2023-06-11","0.309535896646373","3.03319330276058","2.59001813006559"
"1324","1402-03-22","2023-06-12","2.88500315889397","3.04327270554467","2.60310093274887"
"1325","1402-03-23","2023-06-13","-0.454912634997662","3.13266359895458","2.68302901776032"
"1326","1402-03-24","2023-06-14","-1.24084184744575","3.07691870188843","2.64520326982052"
"1327","1402-03-27","2023-06-17","-0.0323167504358679","2.96991821850458","2.53801754577633"
"1328","1402-03-28","2023-06-18","0.915631809566086","2.90805820781196","2.50417544825551"
"1329","1402-03-29","2023-06-19","-0.060520300782585","2.95327381147912","2.52673321967329"
"1330","1402-03-30","2023-06-20","-0.125651869285015","2.94914568580369","2.52443463950427"
"1331","1402-03-31","2023-06-21","-0.320030438728836","2.94361422063752","2.51059258312156"
"1332","1402-04-03","2023-06-24","0.520101473356505","2.95881651430171","2.51526511757271"
"1333","1402-04-04","2023-06-25","-1.24009164169401","2.96322400499084","2.52633222857533"
"1334","1402-04-05","2023-06-26","-0.297606353368529","2.95638142192118","2.52474703464687"
"1335","1402-04-06","2023-06-27","1.27959440092198","2.96132582135404","2.52939762746486"
"1336","1402-04-07","2023-06-28","0.68468638304271","2.97375240419422","2.53641513935101"
"1337","1402-04-10","2023-07-01","0.441936057896442","2.97930838055294","2.53953341190801"
"1338","1402-04-11","2023-07-02","-0.625962801751534","2.97761067251214","2.54576665145657"
"1339","1402-04-12","2023-07-03","-1.19926355937761","2.97651638363908","2.54343851599695"
"1340","1402-04-13","2023-07-04","-0.852223081641768","2.97209854599532","2.53976288536968"
"1341","1402-04-14","2023-07-05","-0.0256314236752431","2.97108690606652","2.53438592971618"
"1342","1402-04-17","2023-07-08","0.342172197446011","2.92593354718859","2.49440498195154"
"1343","1402-04-18","2023-07-09","0.858933994324929","2.92610784885725","2.49533173041076"
"1344","1402-04-19","2023-07-10","0.82240557623674","2.93223927316254","2.51000740010893"
"1345","1402-04-20","2023-07-11","1.40688660207573","2.94353040057826","2.51628509907393"
"1346","1402-04-21","2023-07-12","2.71335921590605","2.904176855926","2.49657932544307"
"1347","1402-04-24","2023-07-15","0.0248171630591543","2.99304454018894","2.55253877205263"
"1348","1402-04-25","2023-07-16","2.42389300151586","2.24297599014757","2.4435638231069"
"1349","1402-04-26","2023-07-17","3.25140314425312","2.32854387564222","2.49919728469993"
"1350","1402-04-27","2023-07-18","-2.17814707791213","2.44660418869028","2.59499720109006"
"1351","1402-04-28","2023-07-19","-0.829948100862055","3.0270670991373","2.59196934006774"
"1352","1402-04-31","2023-07-22","1.66283818247503","3.00516492637945","2.56648965140674"
"1353","1402-05-01","2023-07-23","0.312554664668419","2.49052217604088","2.59725966123556"
"1354","1402-05-02","2023-07-24","-1.08238603986965","2.48448577622811","2.6089190327249"
"1355","1402-05-03","2023-07-25","-0.171874728276578","3.03421256645748","2.602711313922"
"1356","1402-05-04","2023-07-26","0.0685534884075523","3.02872842065687","2.58873666250299"
"1357","1402-05-07","2023-07-29","0.188593247405322","3.02971088487796","2.59124226197671"
